Frequency_MHz,dB,Timestamp
300.1291291291291,-90.0,2025-03-27 00:33:43
300.1301301301301,-90.0,2025-03-27 00:33:43
300.13113113113116,-90.0,2025-03-27 00:33:43
300.13213213213214,-90.0,2025-03-27 00:33:43
300.13313313313313,-90.0,2025-03-27 00:33:43
300.1341341341341,-90.0,2025-03-27 00:33:43
300.13513513513516,-90.0,2025-03-27 00:33:43
300.13613613613614,-90.0,2025-03-27 00:33:43
300.13713713713713,-90.0,2025-03-27 00:33:43
300.1381381381381,-90.0,2025-03-27 00:33:43
300.13913913913916,-90.0,2025-03-27 00:33:43
300.14014014014015,-90.0,2025-03-27 00:33:43
300.14114114114113,-90.0,2025-03-27 00:33:43
300.1421421421421,-90.0,2025-03-27 00:33:43
300.14314314314316,-90.0,2025-03-27 00:33:43
300.14414414414415,-90.0,2025-03-27 00:33:43
300.14514514514514,-90.0,2025-03-27 00:33:43
300.1461461461461,-90.0,2025-03-27 00:33:43
300.14714714714717,-90.0,2025-03-27 00:33:43
300.14814814814815,-90.0,2025-03-27 00:33:43
300.14914914914914,-90.0,2025-03-27 00:33:43
300.1501501501501,-90.0,2025-03-27 00:33:43
300.15115115115117,-90.0,2025-03-27 00:33:43
300.15215215215215,-90.0,2025-03-27 00:33:43
300.15315315315314,-90.0,2025-03-27 00:33:43
300.1541541541541,-90.0,2025-03-27 00:33:43
300.15515515515517,-90.0,2025-03-27 00:33:43
300.15615615615616,-90.0,2025-03-27 00:33:43
300.15715715715714,-90.0,2025-03-27 00:33:43
300.15815815815813,-90.0,2025-03-27 00:33:43
300.1591591591592,-90.0,2025-03-27 00:33:43
300.16016016016016,-90.0,2025-03-27 00:33:43
300.16116116116115,-90.0,2025-03-27 00:33:43
300.1621621621622,-90.0,2025-03-27 00:33:43
300.1631631631632,-90.0,2025-03-27 00:33:43
300.16416416416416,-90.0,2025-03-27 00:33:43
300.16516516516515,-90.0,2025-03-27 00:33:43
300.1661661661662,-90.0,2025-03-27 00:33:43
300.1671671671672,-90.0,2025-03-27 00:33:43
300.16816816816817,-90.0,2025-03-27 00:33:43
300.16916916916915,-90.0,2025-03-27 00:33:43
300.1701701701702,-90.0,2025-03-27 00:33:43
300.1711711711712,-90.0,2025-03-27 00:33:43
300.17217217217217,-90.0,2025-03-27 00:33:43
300.17317317317315,-90.0,2025-03-27 00:33:43
300.1741741741742,-90.0,2025-03-27 00:33:43
300.1751751751752,-90.0,2025-03-27 00:33:43
300.17617617617617,-90.0,2025-03-27 00:33:43
300.17717717717716,-90.0,2025-03-27 00:33:43
300.1781781781782,-90.0,2025-03-27 00:33:43
300.1791791791792,-90.0,2025-03-27 00:33:43
300.1801801801802,-90.0,2025-03-27 00:33:43
300.18118118118116,-90.0,2025-03-27 00:33:43
300.1821821821822,-90.0,2025-03-27 00:33:43
300.1831831831832,-90.0,2025-03-27 00:33:43
300.1841841841842,-90.0,2025-03-27 00:33:43
300.18518518518516,-90.0,2025-03-27 00:33:43
300.1861861861862,-90.0,2025-03-27 00:33:43
300.1871871871872,-90.0,2025-03-27 00:33:43
300.1881881881882,-90.0,2025-03-27 00:33:43
300.18918918918916,-90.0,2025-03-27 00:33:43
300.1901901901902,-90.0,2025-03-27 00:33:43
300.1911911911912,-90.0,2025-03-27 00:33:43
300.1921921921922,-90.0,2025-03-27 00:33:43
300.19319319319317,-90.0,2025-03-27 00:33:43
300.1941941941942,-90.0,2025-03-27 00:33:43
300.1951951951952,-90.0,2025-03-27 00:33:43
300.1961961961962,-90.0,2025-03-27 00:33:43
300.19719719719717,-90.0,2025-03-27 00:33:43
300.1981981981982,-90.0,2025-03-27 00:33:43
300.1991991991992,-90.0,2025-03-27 00:33:43
300.2002002002002,-90.0,2025-03-27 00:33:43
300.20120120120123,-90.0,2025-03-27 00:33:43
300.2022022022022,-90.0,2025-03-27 00:33:43
300.2032032032032,-90.0,2025-03-27 00:33:43
300.2042042042042,-90.0,2025-03-27 00:33:43
300.20520520520523,-90.0,2025-03-27 00:33:43
300.2062062062062,-90.0,2025-03-27 00:33:43
300.2072072072072,-90.0,2025-03-27 00:33:43
300.2082082082082,-90.0,2025-03-27 00:33:43
300.20920920920923,-90.0,2025-03-27 00:33:43
300.2102102102102,-90.0,2025-03-27 00:33:43
300.2112112112112,-90.0,2025-03-27 00:33:43
300.2122122122122,-90.0,2025-03-27 00:33:43
300.21321321321324,-90.0,2025-03-27 00:33:43
300.2142142142142,-90.0,2025-03-27 00:33:43
300.2152152152152,-90.0,2025-03-27 00:33:43
300.2162162162162,-90.0,2025-03-27 00:33:43
300.21721721721724,-90.0,2025-03-27 00:33:43
300.2182182182182,-90.0,2025-03-27 00:33:43
300.2192192192192,-90.0,2025-03-27 00:33:43
300.2202202202202,-90.0,2025-03-27 00:33:43
300.22122122122124,-90.0,2025-03-27 00:33:43
300.22222222222223,-90.0,2025-03-27 00:33:43
300.2232232232232,-90.0,2025-03-27 00:33:43
300.2242242242242,-90.0,2025-03-27 00:33:43
300.22522522522524,-90.0,2025-03-27 00:33:43
300.22622622622623,-90.0,2025-03-27 00:33:43
300.2272272272272,-90.0,2025-03-27 00:33:43
300.2282282282282,-90.0,2025-03-27 00:33:43
300.22922922922925,-90.0,2025-03-27 00:33:43
300.23023023023023,-90.0,2025-03-27 00:33:43
300.2312312312312,-90.0,2025-03-27 00:33:43
300.2322322322322,-90.0,2025-03-27 00:33:43
300.23323323323325,-90.0,2025-03-27 00:33:43
300.23423423423424,-90.0,2025-03-27 00:33:43
300.2352352352352,-90.0,2025-03-27 00:33:43
300.2362362362362,-90.0,2025-03-27 00:33:43
300.23723723723725,-90.0,2025-03-27 00:33:43
300.23823823823824,-90.0,2025-03-27 00:33:43
300.2392392392392,-90.0,2025-03-27 00:33:43
300.24024024024027,-90.0,2025-03-27 00:33:43
300.24124124124126,-90.0,2025-03-27 00:33:43
300.24224224224224,-90.0,2025-03-27 00:33:43
300.2432432432432,-90.0,2025-03-27 00:33:43
300.24424424424427,-90.0,2025-03-27 00:33:43
300.24524524524526,-90.0,2025-03-27 00:33:43
300.24624624624624,-90.0,2025-03-27 00:33:43
300.24724724724723,-90.0,2025-03-27 00:33:43
300.2482482482483,-90.0,2025-03-27 00:33:43
300.24924924924926,-90.0,2025-03-27 00:33:43
300.25025025025025,-90.0,2025-03-27 00:33:43
300.25125125125123,-90.0,2025-03-27 00:33:43
300.2522522522523,-90.0,2025-03-27 00:33:43
300.25325325325326,-90.0,2025-03-27 00:33:43
300.25425425425425,-90.0,2025-03-27 00:33:43
300.25525525525524,-90.0,2025-03-27 00:33:43
300.2562562562563,-90.0,2025-03-27 00:33:43
300.25725725725727,-90.0,2025-03-27 00:33:43
300.25825825825825,-90.0,2025-03-27 00:33:43
300.25925925925924,-90.0,2025-03-27 00:33:43
300.2602602602603,-90.0,2025-03-27 00:33:43
300.26126126126127,-90.0,2025-03-27 00:33:43
300.26226226226225,-90.0,2025-03-27 00:33:43
300.26326326326324,-90.0,2025-03-27 00:33:43
300.2642642642643,-90.0,2025-03-27 00:33:43
300.26526526526527,-90.0,2025-03-27 00:33:43
300.26626626626626,-90.0,2025-03-27 00:33:43
300.26726726726724,-90.0,2025-03-27 00:33:43
300.2682682682683,-90.0,2025-03-27 00:33:43
300.2692692692693,-90.0,2025-03-27 00:33:43
300.27027027027026,-90.0,2025-03-27 00:33:43
300.27127127127125,-90.0,2025-03-27 00:33:43
300.2722722722723,-90.0,2025-03-27 00:33:43
300.2732732732733,-90.0,2025-03-27 00:33:43
300.27427427427426,-90.0,2025-03-27 00:33:43
300.27527527527525,-90.0,2025-03-27 00:33:43
300.2762762762763,-90.0,2025-03-27 00:33:43
300.2772772772773,-90.0,2025-03-27 00:33:43
300.27827827827826,-90.0,2025-03-27 00:33:43
300.27927927927925,-90.0,2025-03-27 00:33:43
300.2802802802803,-90.0,2025-03-27 00:33:43
300.2812812812813,-90.0,2025-03-27 00:33:43
300.28228228228227,-90.0,2025-03-27 00:33:43
300.2832832832833,-90.0,2025-03-27 00:33:43
300.2842842842843,-90.0,2025-03-27 00:33:43
300.2852852852853,-90.0,2025-03-27 00:33:43
300.28628628628627,-90.0,2025-03-27 00:33:43
300.2872872872873,-90.0,2025-03-27 00:33:43
300.2882882882883,-90.0,2025-03-27 00:33:43
300.2892892892893,-90.0,2025-03-27 00:33:43
300.2902902902903,-90.0,2025-03-27 00:33:43
300.2912912912913,-90.0,2025-03-27 00:33:43
300.2922922922923,-90.0,2025-03-27 00:33:43
300.2932932932933,-90.0,2025-03-27 00:33:43
300.2942942942943,-90.0,2025-03-27 00:33:43
300.2952952952953,-90.0,2025-03-27 00:33:43
300.2962962962963,-90.0,2025-03-27 00:33:43
300.2972972972973,-90.0,2025-03-27 00:33:43
300.2982982982983,-90.0,2025-03-27 00:33:43
300.2992992992993,-90.0,2025-03-27 00:33:43
300.3003003003003,-90.0,2025-03-27 00:33:43
300.3013013013013,-90.0,2025-03-27 00:33:43
300.3023023023023,-90.0,2025-03-27 00:33:43
300.3033033033033,-90.0,2025-03-27 00:33:43
300.3043043043043,-90.0,2025-03-27 00:33:43
300.3053053053053,-90.0,2025-03-27 00:33:43
300.3063063063063,-90.0,2025-03-27 00:33:43
300.3073073073073,-90.0,2025-03-27 00:33:43
300.3083083083083,-90.0,2025-03-27 00:33:43
300.3093093093093,-90.0,2025-03-27 00:33:43
300.3103103103103,-90.0,2025-03-27 00:33:43
300.31131131131133,-90.0,2025-03-27 00:33:43
300.3123123123123,-90.0,2025-03-27 00:33:43
300.3133133133133,-90.0,2025-03-27 00:33:43
300.3143143143143,-90.0,2025-03-27 00:33:43
300.31531531531533,-90.0,2025-03-27 00:33:43
300.3163163163163,-90.0,2025-03-27 00:33:43
300.3173173173173,-90.0,2025-03-27 00:33:43
300.3183183183183,-90.0,2025-03-27 00:33:43
300.31931931931933,-90.0,2025-03-27 00:33:43
300.3203203203203,-90.0,2025-03-27 00:33:43
300.3213213213213,-90.0,2025-03-27 00:33:43
300.32232232232235,-90.0,2025-03-27 00:33:43
300.32332332332334,-90.0,2025-03-27 00:33:43
300.3243243243243,-90.0,2025-03-27 00:33:43
300.3253253253253,-90.0,2025-03-27 00:33:43
300.32632632632635,-90.0,2025-03-27 00:33:43
300.32732732732734,-90.0,2025-03-27 00:33:43
300.3283283283283,-90.0,2025-03-27 00:33:43
300.3293293293293,-90.0,2025-03-27 00:33:43
300.33033033033036,-90.0,2025-03-27 00:33:43
300.33133133133134,-90.0,2025-03-27 00:33:43
300.3323323323323,-90.0,2025-03-27 00:33:43
300.3333333333333,-90.0,2025-03-27 00:33:43
300.33433433433436,-90.0,2025-03-27 00:33:43
300.33533533533534,-90.0,2025-03-27 00:33:43
300.33633633633633,-90.0,2025-03-27 00:33:43
300.3373373373373,-90.0,2025-03-27 00:33:43
300.33833833833836,-90.0,2025-03-27 00:33:43
300.33933933933935,-90.0,2025-03-27 00:33:43
300.34034034034033,-90.0,2025-03-27 00:33:43
300.3413413413413,-90.0,2025-03-27 00:33:43
300.34234234234236,-90.0,2025-03-27 00:33:43
300.34334334334335,-90.0,2025-03-27 00:33:43
300.34434434434434,-90.0,2025-03-27 00:33:43
300.3453453453453,-90.0,2025-03-27 00:33:43
300.34634634634637,-90.0,2025-03-27 00:33:43
300.34734734734735,-90.0,2025-03-27 00:33:43
300.34834834834834,-90.0,2025-03-27 00:33:43
300.3493493493493,-90.0,2025-03-27 00:33:43
300.35035035035037,-90.0,2025-03-27 00:33:43
300.35135135135135,-90.0,2025-03-27 00:33:43
300.35235235235234,-90.0,2025-03-27 00:33:43
300.3533533533533,-90.0,2025-03-27 00:33:43
300.35435435435437,-90.0,2025-03-27 00:33:43
300.35535535535536,-90.0,2025-03-27 00:33:43
300.35635635635634,-90.0,2025-03-27 00:33:43
300.35735735735733,-90.0,2025-03-27 00:33:43
300.3583583583584,-90.0,2025-03-27 00:33:43
300.35935935935936,-90.0,2025-03-27 00:33:43
300.36036036036035,-90.0,2025-03-27 00:33:43
300.3613613613614,-90.0,2025-03-27 00:33:43
300.3623623623624,-90.0,2025-03-27 00:33:43
300.36336336336336,-90.0,2025-03-27 00:33:43
300.36436436436435,-90.0,2025-03-27 00:33:43
300.3653653653654,-90.0,2025-03-27 00:33:43
300.3663663663664,-90.0,2025-03-27 00:33:43
300.36736736736736,-90.0,2025-03-27 00:33:43
300.36836836836835,-90.0,2025-03-27 00:33:43
300.3693693693694,-90.0,2025-03-27 00:33:43
300.3703703703704,-90.0,2025-03-27 00:33:43
300.37137137137137,-90.0,2025-03-27 00:33:43
300.37237237237235,-90.0,2025-03-27 00:33:43
300.3733733733734,-90.0,2025-03-27 00:33:43
300.3743743743744,-90.0,2025-03-27 00:33:43
300.37537537537537,-90.0,2025-03-27 00:33:43
300.37637637637636,-90.0,2025-03-27 00:33:43
300.3773773773774,-90.0,2025-03-27 00:33:43
300.3783783783784,-90.0,2025-03-27 00:33:43
300.3793793793794,-90.0,2025-03-27 00:33:43
300.38038038038036,-90.0,2025-03-27 00:33:43
300.3813813813814,-90.0,2025-03-27 00:33:43
300.3823823823824,-90.0,2025-03-27 00:33:43
300.3833833833834,-90.0,2025-03-27 00:33:43
300.38438438438436,-90.0,2025-03-27 00:33:43
300.3853853853854,-90.0,2025-03-27 00:33:43
300.3863863863864,-90.0,2025-03-27 00:33:43
300.3873873873874,-90.0,2025-03-27 00:33:43
300.38838838838836,-90.0,2025-03-27 00:33:43
300.3893893893894,-90.0,2025-03-27 00:33:43
300.3903903903904,-90.0,2025-03-27 00:33:43
300.3913913913914,-90.0,2025-03-27 00:33:43
300.39239239239237,-90.0,2025-03-27 00:33:43
300.3933933933934,-90.0,2025-03-27 00:33:43
300.3943943943944,-90.0,2025-03-27 00:33:43
300.3953953953954,-90.0,2025-03-27 00:33:43
300.39639639639637,-90.0,2025-03-27 00:33:43
300.3973973973974,-90.0,2025-03-27 00:33:43
300.3983983983984,-90.0,2025-03-27 00:33:43
300.3993993993994,-90.0,2025-03-27 00:33:43
300.40040040040043,-90.0,2025-03-27 00:33:43
300.4014014014014,-90.0,2025-03-27 00:33:43
300.4024024024024,-90.0,2025-03-27 00:33:43
300.4034034034034,-90.0,2025-03-27 00:33:43
300.40440440440443,-90.0,2025-03-27 00:33:43
300.4054054054054,-90.0,2025-03-27 00:33:43
300.4064064064064,-90.0,2025-03-27 00:33:43
300.4074074074074,-90.0,2025-03-27 00:33:43
300.40840840840843,-90.0,2025-03-27 00:33:43
300.4094094094094,-90.0,2025-03-27 00:33:43
300.4104104104104,-90.0,2025-03-27 00:33:43
300.4114114114114,-90.0,2025-03-27 00:33:43
300.41241241241244,-90.0,2025-03-27 00:33:43
300.4134134134134,-90.0,2025-03-27 00:33:43
300.4144144144144,-90.0,2025-03-27 00:33:43
300.4154154154154,-90.0,2025-03-27 00:33:43
300.41641641641644,-90.0,2025-03-27 00:33:43
300.4174174174174,-90.0,2025-03-27 00:33:43
300.4184184184184,-90.0,2025-03-27 00:33:43
300.4194194194194,-90.0,2025-03-27 00:33:43
300.42042042042044,-90.0,2025-03-27 00:33:43
300.4214214214214,-90.0,2025-03-27 00:33:43
300.4224224224224,-90.0,2025-03-27 00:33:43
300.4234234234234,-90.0,2025-03-27 00:33:43
300.42442442442444,-90.0,2025-03-27 00:33:43
300.42542542542543,-90.0,2025-03-27 00:33:43
300.4264264264264,-90.0,2025-03-27 00:33:43
300.4274274274274,-90.0,2025-03-27 00:33:43
300.42842842842845,-90.0,2025-03-27 00:33:43
300.42942942942943,-90.0,2025-03-27 00:33:43
300.4304304304304,-90.0,2025-03-27 00:33:43
300.4314314314314,-90.0,2025-03-27 00:33:43
300.43243243243245,-90.0,2025-03-27 00:33:43
300.43343343343344,-90.0,2025-03-27 00:33:43
300.4344344344344,-90.0,2025-03-27 00:33:43
300.4354354354354,-90.0,2025-03-27 00:33:43
300.43643643643645,-90.0,2025-03-27 00:33:43
300.43743743743744,-90.0,2025-03-27 00:33:43
300.4384384384384,-90.0,2025-03-27 00:33:43
300.4394394394394,-90.0,2025-03-27 00:33:43
300.44044044044045,-90.0,2025-03-27 00:33:43
300.44144144144144,-90.0,2025-03-27 00:33:43
300.4424424424424,-90.0,2025-03-27 00:33:43
300.44344344344347,-90.0,2025-03-27 00:33:43
300.44444444444446,-90.0,2025-03-27 00:33:43
300.44544544544544,-90.0,2025-03-27 00:33:43
300.44644644644643,-90.0,2025-03-27 00:33:43
300.4474474474475,-90.0,2025-03-27 00:33:43
300.44844844844846,-90.0,2025-03-27 00:33:43
300.44944944944945,-90.0,2025-03-27 00:33:43
300.45045045045043,-90.0,2025-03-27 00:33:43
300.4514514514515,-90.0,2025-03-27 00:33:43
300.45245245245246,-90.0,2025-03-27 00:33:43
300.45345345345345,-90.0,2025-03-27 00:33:43
300.45445445445444,-90.0,2025-03-27 00:33:43
300.4554554554555,-90.0,2025-03-27 00:33:43
300.45645645645646,-90.0,2025-03-27 00:33:43
300.45745745745745,-90.0,2025-03-27 00:33:43
300.45845845845844,-90.0,2025-03-27 00:33:43
300.4594594594595,-90.0,2025-03-27 00:33:43
300.46046046046047,-90.0,2025-03-27 00:33:43
300.46146146146145,-90.0,2025-03-27 00:33:43
300.46246246246244,-90.0,2025-03-27 00:33:43
300.4634634634635,-90.0,2025-03-27 00:33:43
300.46446446446447,-90.0,2025-03-27 00:33:43
300.46546546546546,-90.0,2025-03-27 00:33:43
300.46646646646644,-90.0,2025-03-27 00:33:43
300.4674674674675,-90.0,2025-03-27 00:33:43
300.4684684684685,-90.0,2025-03-27 00:33:43
300.46946946946946,-90.0,2025-03-27 00:33:43
300.47047047047045,-90.0,2025-03-27 00:33:43
300.4714714714715,-90.0,2025-03-27 00:33:43
300.4724724724725,-90.0,2025-03-27 00:33:43
300.47347347347346,-90.0,2025-03-27 00:33:43
300.47447447447445,-90.0,2025-03-27 00:33:43
300.4754754754755,-90.0,2025-03-27 00:33:43
300.4764764764765,-90.0,2025-03-27 00:33:43
300.47747747747746,-90.0,2025-03-27 00:33:43
300.47847847847845,-90.0,2025-03-27 00:33:43
300.4794794794795,-90.0,2025-03-27 00:33:43
300.4804804804805,-90.0,2025-03-27 00:33:43
300.48148148148147,-90.0,2025-03-27 00:33:43
300.4824824824825,-90.0,2025-03-27 00:33:43
300.4834834834835,-90.0,2025-03-27 00:33:43
300.4844844844845,-90.0,2025-03-27 00:33:43
300.48548548548547,-90.0,2025-03-27 00:33:43
300.4864864864865,-90.0,2025-03-27 00:33:43
300.4874874874875,-90.0,2025-03-27 00:33:43
300.4884884884885,-90.0,2025-03-27 00:33:43
300.4894894894895,-90.0,2025-03-27 00:33:43
300.4904904904905,-90.0,2025-03-27 00:33:43
300.4914914914915,-90.0,2025-03-27 00:33:43
300.4924924924925,-90.0,2025-03-27 00:33:43
300.4934934934935,-90.0,2025-03-27 00:33:43
300.4944944944945,-90.0,2025-03-27 00:33:43
300.4954954954955,-90.0,2025-03-27 00:33:43
300.4964964964965,-90.0,2025-03-27 00:33:43
300.4974974974975,-90.0,2025-03-27 00:33:43
300.4984984984985,-90.0,2025-03-27 00:33:43
300.4994994994995,-90.0,2025-03-27 00:33:43
300.5005005005005,-90.0,2025-03-27 00:33:43
300.5015015015015,-90.0,2025-03-27 00:33:43
300.5025025025025,-90.0,2025-03-27 00:33:43
300.5035035035035,-90.0,2025-03-27 00:33:43
300.5045045045045,-90.0,2025-03-27 00:33:43
300.5055055055055,-90.0,2025-03-27 00:33:43
300.5065065065065,-90.0,2025-03-27 00:33:43
300.5075075075075,-90.0,2025-03-27 00:33:43
300.5085085085085,-90.0,2025-03-27 00:33:43
300.5095095095095,-90.0,2025-03-27 00:33:43
300.5105105105105,-90.0,2025-03-27 00:33:43
300.5115115115115,-90.0,2025-03-27 00:33:43
300.5125125125125,-90.0,2025-03-27 00:33:43
300.5135135135135,-90.0,2025-03-27 00:33:43
300.51451451451453,-90.0,2025-03-27 00:33:43
300.5155155155155,-90.0,2025-03-27 00:33:43
300.5165165165165,-90.0,2025-03-27 00:33:43
300.5175175175175,-90.0,2025-03-27 00:33:43
300.51851851851853,-90.0,2025-03-27 00:33:43
300.5195195195195,-90.0,2025-03-27 00:33:43
300.5205205205205,-90.0,2025-03-27 00:33:43
300.52152152152155,-90.0,2025-03-27 00:33:43
300.52252252252254,-90.0,2025-03-27 00:33:43
300.5235235235235,-90.0,2025-03-27 00:33:43
300.5245245245245,-90.0,2025-03-27 00:33:43
300.52552552552555,-90.0,2025-03-27 00:33:43
300.52652652652654,-90.0,2025-03-27 00:33:43
300.5275275275275,-90.0,2025-03-27 00:33:43
300.5285285285285,-90.0,2025-03-27 00:33:43
300.52952952952955,-90.0,2025-03-27 00:33:43
300.53053053053054,-90.0,2025-03-27 00:33:43
300.5315315315315,-90.0,2025-03-27 00:33:43
300.5325325325325,-90.0,2025-03-27 00:33:43
300.53353353353356,-90.0,2025-03-27 00:33:43
300.53453453453454,-90.0,2025-03-27 00:33:43
300.53553553553553,-90.0,2025-03-27 00:33:43
300.5365365365365,-90.0,2025-03-27 00:33:43
300.53753753753756,-90.0,2025-03-27 00:33:43
